system,observable,snr_db,trial,tau,dim,lyap_max,kse_ub,lyap_spec,rmse
lorenz63_dense_J2,y,23.0,0,40,7,0.154073029756546,0.188343733549118,0.1541;0.0343;-0.0930;-0.3398,5.48982279556998
lorenz63_dense_J2,y,23.0,1,40,7,0.1558666080236435,0.1884869486093521,0.1559;0.0326;-0.0969;-0.3409,5.512346041771173
lorenz63_dense_J2,y,23.0,2,40,7,0.1568891108036041,0.1874586045742035,0.1569;0.0306;-0.0939;-0.3302,5.0694548850231875
lorenz63_dense_J2,y,18.0,0,40,7,0.1681354790925979,0.2084972560405731,0.1681;0.0404;-0.0912;-0.3356,5.634630751656111
lorenz63_dense_J2,y,18.0,1,40,7,0.1695370078086853,0.2155750095844268,0.1695;0.0460;-0.0908;-0.3303,5.263056842045753
lorenz63_dense_J2,y,18.0,2,40,7,0.165425419807434,0.2099709957838058,0.1654;0.0445;-0.0902;-0.3401,4.988665927332172
lorenz63_dense_J2,y,13.0,0,40,7,0.1849931478500366,0.2397103160619735,0.1850;0.0547;-0.0784;-0.3309,5.662726873491351
lorenz63_dense_J2,y,13.0,1,30,7,0.1817500591278076,0.2384379804134369,0.1818;0.0567;-0.0771;-0.3346,4.095397648803357
lorenz63_dense_J2,y,13.0,2,30,7,0.1835579723119735,0.2379231750965118,0.1836;0.0544;-0.0794;-0.3357,4.2863698612769925
lorenz63_dense_J2,y,7.0,0,30,7,0.2077102810144424,0.2713053822517395,0.2077;0.0636;-0.0788;-0.3323,5.298031737358958
lorenz63_dense_J2,y,7.0,1,30,7,0.2040515094995498,0.2673937678337097,0.2041;0.0633;-0.0724;-0.3284,4.817496518479965
lorenz63_dense_J2,y,7.0,2,30,7,0.2005294114351272,0.265432596206665,0.2005;0.0649;-0.0731;-0.3259,4.777665051936437
lorenz63_dense_J2,z,28.0,0,20,7,0.1288689225912094,0.1451500505208969,0.1289;0.0163;-0.1100;-0.3343,5.216807229899571
lorenz63_dense_J2,z,28.0,1,20,7,0.1277281492948532,0.1434932053089141,0.1277;0.0158;-0.1063;-0.3418,5.236179515838706
lorenz63_dense_J2,z,28.0,2,20,7,0.1288089752197265,0.14408540725708,0.1288;0.0153;-0.1057;-0.3362,4.960274605654719
lorenz63_dense_J2,z,23.0,0,20,7,0.1451091319322586,0.1723065376281738,0.1451;0.0272;-0.1005;-0.3410,5.2231558519372445
lorenz63_dense_J2,z,23.0,1,20,7,0.1491561383008957,0.179033100605011,0.1492;0.0299;-0.0931;-0.3357,5.322754847187314
lorenz63_dense_J2,z,23.0,2,20,7,0.1437284797430038,0.1723467260599136,0.1437;0.0286;-0.0998;-0.3411,5.158924260499892
lorenz63_dense_J2,z,18.0,0,20,7,0.1655538529157638,0.2041382491588592,0.1656;0.0386;-0.0888;-0.3404,5.074236254646288
lorenz63_dense_J2,z,18.0,1,20,7,0.1666620075702667,0.2084681093692779,0.1667;0.0418;-0.0872;-0.3337,5.057562510497823
lorenz63_dense_J2,z,18.0,2,20,7,0.1676818281412124,0.2108938246965408,0.1677;0.0432;-0.0885;-0.3380,5.034744812854538
