system,observable,snr_db,trial,tau,dim,int_dim,lyap_max,kse_ub,lyap_spec,rmse,loss
c24h50_noise,C1_to_C6,10.0,0,10,5,2,0.2852536141872406,0.3912850320339203,0.2853;0.1060;-0.0561;-0.3260,0.10967546,0.0284911692142486
c24h50_noise,C1_to_C6,10.0,1,10,5,2,0.2852536141872406,0.3912850320339203,0.2853;0.1060;-0.0561;-0.3260,0.109475575,0.0282554756850004
c24h50_noise,C1_to_C6,10.0,2,10,5,2,0.2852536141872406,0.3912850320339203,0.2853;0.1060;-0.0561;-0.3260,0.108182766,0.0272425282746553
c24h50_noise,C1_to_C7,30.0,0,10,5,2,0.3105339407920837,0.4264143109321594,0.3105;0.1159;-0.0546;-0.3273,0.10966802,0.0284873209893703
c24h50_noise,C1_to_C7,30.0,1,10,5,2,0.3105339407920837,0.4264143109321594,0.3105;0.1159;-0.0546;-0.3273,0.10926798,0.028240093961358
c24h50_noise,C1_to_C7,30.0,2,10,5,2,0.3105339407920837,0.4264143109321594,0.3105;0.1159;-0.0546;-0.3273,0.108182125,0.0272419694811105
c24h50_noise,C1_to_C7,20.0,0,10,5,2,0.3041849136352539,0.4128645062446594,0.3042;0.1087;-0.0559;-0.3277,0.1096729,0.0284894425421953
c24h50_noise,C1_to_C7,20.0,1,10,5,2,0.3041849136352539,0.4128645062446594,0.3042;0.1087;-0.0559;-0.3277,0.10947401,0.0282549262046813
c24h50_noise,C1_to_C7,20.0,2,10,5,2,0.3041849136352539,0.4128645062446594,0.3042;0.1087;-0.0559;-0.3277,0.10817718,0.0272400826215744
c24h50_noise,C1_to_C7,15.0,0,10,5,2,0.2900002896785736,0.395277589559555,0.2900;0.1053;-0.0562;-0.3297,0.10967088,0.0284892935305833
c24h50_noise,C1_to_C7,15.0,1,10,5,2,0.2900002896785736,0.395277589559555,0.2900;0.1053;-0.0562;-0.3297,0.10947049,0.0282535012811422
c24h50_noise,C1_to_C7,15.0,2,10,5,2,0.2900002896785736,0.395277589559555,0.2900;0.1053;-0.0562;-0.3297,0.10817762,0.0272408593446016
c24h50_noise,C1_to_C7,10.0,0,10,5,2,0.2756499350070953,0.3738826811313629,0.2756;0.0982;-0.0617;-0.3317,0.10967275,0.0284898336976766
c24h50_noise,C1_to_C7,10.0,1,10,5,2,0.2756499350070953,0.3738826811313629,0.2756;0.0982;-0.0617;-0.3317,0.10946138,0.0282494947314262
c24h50_noise,C1_to_C7,10.0,2,10,5,2,0.2756499350070953,0.3738826811313629,0.2756;0.0982;-0.0617;-0.3317,0.10818836,0.0272467844188213
c24h50_noise,C1_to_C8,30.0,0,10,5,2,0.2959882915019989,0.4018200635910034,0.2960;0.1058;-0.0603;-0.3326,0.109638825,0.0284748412668705
c24h50_noise,C1_to_C8,30.0,1,10,5,2,0.2959882915019989,0.4018200635910034,0.2960;0.1058;-0.0603;-0.3326,0.10938073,0.0282310005277395
c24h50_noise,C1_to_C8,30.0,2,10,5,2,0.2959882915019989,0.4018200635910034,0.2960;0.1058;-0.0603;-0.3326,0.10804924,0.0272441711276769
c24h50_noise,C1_to_C8,20.0,0,10,5,2,0.2942312061786651,0.3963482975959778,0.2942;0.1021;-0.0614;-0.3282,0.10966659,0.0284848175942897
c24h50_noise,C1_to_C8,20.0,1,10,5,2,0.2942312061786651,0.3963482975959778,0.2942;0.1021;-0.0614;-0.3282,0.10875361,0.0280115343630313
c24h50_noise,C1_to_C8,20.0,2,10,5,2,0.2942312061786651,0.3963482975959778,0.2942;0.1021;-0.0614;-0.3282,0.1081776,0.0272426381707191
c24h50_noise,C1_to_C8,15.0,0,10,5,2,0.2813631892204284,0.3819095492362976,0.2814;0.1005;-0.0598;-0.3326,0.10961882,0.0284656248986721
c24h50_noise,C1_to_C8,15.0,1,10,5,2,0.2813631892204284,0.3819095492362976,0.2814;0.1005;-0.0598;-0.3326,0.108469404,0.028014913201332
c24h50_noise,C1_to_C8,15.0,2,10,5,2,0.2813631892204284,0.3819095492362976,0.2814;0.1005;-0.0598;-0.3326,0.10816688,0.0272340662777423
c24h50_noise,C1_to_C8,10.0,0,10,5,2,0.2692101597785949,0.3657427132129669,0.2692;0.0965;-0.0610;-0.3255,0.10964871,0.0284773614257574
c24h50_noise,C1_to_C8,10.0,1,10,5,2,0.2692101597785949,0.3657427132129669,0.2692;0.0965;-0.0610;-0.3255,0.10847539,0.0280035566538572
c24h50_noise,C1_to_C8,10.0,2,10,5,2,0.2692101597785949,0.3657427132129669,0.2692;0.0965;-0.0610;-0.3255,0.10817826,0.027241688221693
c24h50_noise,C1_to_C9,30.0,0,10,5,2,0.2865200042724609,0.3879455327987671,0.2865;0.1014;-0.0591;-0.3289,0.10835611,0.0278464257717132
c24h50_noise,C1_to_C9,30.0,1,10,5,2,0.2865200042724609,0.3879455327987671,0.2865;0.1014;-0.0591;-0.3289,0.10857968,0.0278858672827482
c24h50_noise,C1_to_C9,30.0,2,10,5,2,0.2865200042724609,0.3879455327987671,0.2865;0.1014;-0.0591;-0.3289,0.10804298,0.0271914824843406
c24h50_noise,C1_to_C9,20.0,0,10,5,2,0.2833335697650909,0.3824900686740875,0.2833;0.0992;-0.0616;-0.3343,0.1090295,0.0281818453222513
c24h50_noise,C1_to_C9,20.0,1,10,5,2,0.2833335697650909,0.3824900686740875,0.2833;0.0992;-0.0616;-0.3343,0.108075894,0.0278195459395647
c24h50_noise,C1_to_C9,20.0,2,10,5,2,0.2833335697650909,0.3824900686740875,0.2833;0.0992;-0.0616;-0.3343,0.108125746,0.0272151846438646
c24h50_noise,C1_to_C9,15.0,0,10,5,2,0.2777248024940491,0.3752478957176208,0.2777;0.0975;-0.0583;-0.3268,0.109626465,0.0284681655466556
c24h50_noise,C1_to_C9,15.0,1,10,5,2,0.2777248024940491,0.3752478957176208,0.2777;0.0975;-0.0583;-0.3268,0.10861481,0.0278065558522939
c24h50_noise,C1_to_C9,15.0,2,10,5,2,0.2777248024940491,0.3752478957176208,0.2777;0.0975;-0.0583;-0.3268,0.10859788,0.0271062012761831
c24h50_noise,C1_to_C9,10.0,0,10,5,2,0.2708935439586639,0.3647793531417846,0.2709;0.0939;-0.0600;-0.3311,0.108247824,0.0278157349675893
c24h50_noise,C1_to_C9,10.0,1,10,5,2,0.2708935439586639,0.3647793531417846,0.2709;0.0939;-0.0600;-0.3311,0.10905647,0.0281791873276233
c24h50_noise,C1_to_C9,10.0,2,10,5,2,0.2708935439586639,0.3647793531417846,0.2709;0.0939;-0.0600;-0.3311,0.10687426,0.0266981720924377
c24h50_noise,C1_to_C10,30.0,0,10,5,2,0.2834600806236267,0.3833402991294861,0.2835;0.0999;-0.0578;-0.3334,0.10703104,0.0273099578917026
c24h50_noise,C1_to_C10,30.0,1,10,5,2,0.2834600806236267,0.3833402991294861,0.2835;0.0999;-0.0578;-0.3334,0.11004951,0.0283150225877761
c24h50_noise,C1_to_C10,30.0,2,10,5,2,0.2834600806236267,0.3833402991294861,0.2835;0.0999;-0.0578;-0.3334,0.10799113,0.0271396432071924
c24h50_noise,C1_to_C10,20.0,0,10,5,2,0.2783961594104767,0.3775529265403747,0.2784;0.0992;-0.0644;-0.3314,0.107004,0.0274309199303388
c24h50_noise,C1_to_C10,20.0,1,10,5,2,0.2783961594104767,0.3775529265403747,0.2784;0.0992;-0.0644;-0.3314,0.10881536,0.0277919340878725
c24h50_noise,C1_to_C10,20.0,2,10,5,2,0.2783961594104767,0.3775529265403747,0.2784;0.0992;-0.0644;-0.3314,0.10809709,0.0271993558853864
c24h50_noise,C1_to_C10,15.0,0,10,5,2,0.2741398215293884,0.3727113604545593,0.2741;0.0986;-0.0636;-0.3295,0.10713764,0.0274917967617511
c24h50_noise,C1_to_C10,15.0,1,10,5,2,0.2741398215293884,0.3727113604545593,0.2741;0.0986;-0.0636;-0.3295,0.108179696,0.0281598065048456
